mp-21186,-13.859882191500002,5
mp-582028,-15.837923723500001,5
mp-1206805,-16.022163617500002,5
mp-20330,-8.573373049999999,20
mp-1210618,-13.26839649527155,20
mp-20860,-15.711035997326087,5
mp-1210555,-7.021802045999999,5
mp-505571,-15.827719952750002,5
mp-2930,-12.585700371691754,5
mp-672229,-10.555760217691752,5
mp-15805,-12.86844658,5
mp-1206344,-4.889051757999999,5
mp-1399724,-6.980929322,5
mp-1185996,-7.485155182,5
mp-1016854,-6.404873012,5
mp-1210746,-7.887446540000001,5
mp-1080187,-5.907926472,5
mp-1422819,-6.035298127999999,5
mp-1069129,-8.446134758749999,5
mp-1069166,-5.361810624,5
mp-37214,-7.145062928,5
mp-570290,-4.826653406,5
mp-998762,-6.051000195999999,5
mp-1016932,-6.31139953,5
mp-1186106,-7.563607447999999,5
mp-985586,-3.737887096,5
mp-28602,-3.861942745999999,5
mp-1186101,-4.212660156,5
mp-1186097,-6.112593596,5
mp-976133,-5.751620022,5
mp-23729,-3.200501326,5
mp-976185,-5.310983884,5
mp-1189541,-4.431377761,20
mp-23339,-4.563571542,20
mp-1186118,-4.958331354,5
mp-976293,-4.037286258,5
mp-23330,-4.6858530225,20
mp-2720358,-4.690814744,20
mp-555726,-4.652248139,20
mp-1186126,-5.7231747859999995,5
mp-1076642,-6.8758701779999996,5
mp-1186134,-6.223837712,5
mp-13674,-34.10458413825,40
mp-1186133,-5.856373396,5
mp-1186138,-4.962980384,5
mp-975990,-4.35389962,5
mp-560399,-6.887689431000001,5
mp-976775,-4.949683258,5
mp-1040471,-7.421171805999999,5
mp-3136,-8.057865508,5
mp-1186154,-5.138825782,5
mp-1040464,-7.098090474,5
mp-865120,-8.586671646000003,5
mp-1186153,-5.068154572,5
mp-976968,-5.041261758,5
mp-976952,-9.013162424,5
mp-976923,-7.799296918,5
mp-977107,-6.610622938000001,5
mp-20011,-6.064616287,20
mp-13673,-33.122656979,40
mp-1186167,-6.67670851,5
mp-977112,-4.87871639,5
mp-4170,-8.645744434000003,5
mp-754818,-8.586740757,20
mp-977176,-7.281313588000001,5
mp-977117,-5.449349088,5
mp-1120777,-5.915472468,5
mp-977123,-7.4560279120000015,5
mp-20572,-8.33301641,5
mp-1099591,-7.287729564,5
mp-19328,-7.93570917,5
mp-1186199,-13.597004454,5
mp-1186198,-4.338006124,5
mp-1220523,-7.046813446,20
mp-12725,-7.705405074,5
mp-1206988,-8.04424141,5
mp-1186216,-7.766860284000001,5
mp-1186220,-8.593945928,5
mp-22351,-22.247074960916667,5
mp-977408,-7.82580354,5
mp-571330,-21.269113848000003,5
mp-21910,-19.814791477166672,5
mp-10280,-20.829917956308336,5
mp-636273,-20.97604018676389,5
mp-20385,-24.62938174,5
mp-606671,-22.627305306,5
mp-21022,-25.038671188000002,5
mp-623448,-22.804089236000017,5
mp-20808,-29.492979630066667,5
mp-1094101,-31.796830734000004,5
mp-19778,-29.589357528,5
mp-20423,-4.090808924,5
mp-1094085,-6.352271716000001,5
mp-22350,-4.214031552,5
mp-21854,-3.573891944,5
mp-22496,-3.730637422,5
mp-14254,-8.31650052,10
mp-10120,-5.955176358,5
mp-3591,-7.404379793999999,5
mp-975579,-7.540602378,5
mp-974740,-6.585811799999999,5
mp-20031,-7.791900061999999,5
mp-19062,-8.851744172,5
mp-9834,-6.149087994,5
mp-975347,-7.338424784,5
mp-1212693,-4.404648899,40
mp-1186316,-6.937201969999999,5
mp-975521,-7.081664141999999,5
mp-1186312,-8.986175597999999,5
mp-1186326,-8.621295616000001,5
mp-16287,-7.604045076000003,5
mp-1206341,-6.823705786,5
mp-1198161,-5.691568478750002,40
mp-1186324,-9.27075171,5
mp-19253,-8.737238134,5
mp-8370,-11.830610637500001,5
mp-1247483,-14.133630737916667,5
mp-1017632,-6.011226032000001,5
mp-1209766,-9.345722840000004,5
mp-998365,-10.278846568000004,5
mp-976763,-5.583455896,5
mp-977100,-7.057808574000001,5
mp-1068795,-4.063607721999999,5
mp-974108,-5.78969708,5
mp-1186345,-5.303599806,5
mp-1186112,-5.13982303,5
mp-976848,-6.140766374,5
mp-1186113,-5.907621585999999,5
mp-1186110,-9.598500292,5
mp-977058,-9.156538866,5
mp-973930,-9.27566219,5
mp-1186320,-7.9997350879999995,5
mp-1186334,-9.820242098,5
mp-973919,-9.445837192,5
mp-1186329,-9.274044056,5
mp-1186349,-9.168627902,5
mp-1186346,-8.351908697999999,5
mp-1186357,-10.611471456,5
mp-977184,-9.671323103999999,5
mp-977152,-10.281836402,5
mp-680932,-7.357330361999999,20
mp-977455,-8.276618826000014,5
mp-973877,-8.444989038,5
mp-1186392,-8.828224045999999,5
mp-1186400,-8.596396256,5
mp-1186395,-7.739027202,5
mp-1186404,-8.775239868,5
mp-1186401,-8.354445896,5
mp-1186403,-9.864889588,5
